Rating,Price,Skills,Weak Foot,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Popularity,Base Stats,In Game Stats,Team,Nation,League,CF,CM,RW,LM,CDM,RB,GK,CAM,RWB,LWB,CB,LB,RM,LW,ST,Card Type,Acceleration Type,Work Rate (Attack),Work Rate (Defense),Height (cm),Weight (kg)
56,200.0,2,3,57,23,30,35,55,67,1,267,1214,sc freiburg ii,kosovo,3. liga (ger 3),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,191.0,72.796977124183
56,200.0,1,2,58,55,52,57,24,55,2,301,590,sk austria klagenfurt,china pr,ö bundesliga (aut 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,190.0,72.796977124183
56,200.0,2,2,67,44,54,65,43,45,2,318,1509,wsg tirol,austria,ö bundesliga (aut 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,170.0,72.796977124183
56,200.0,2,2,62,36,50,55,55,61,1,319,1473,st. johnstone,sweden,scottish premiership (spfl),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,h,183.0,77.0
56,3400.0,2,3,67,54,47,59,21,47,0,295,1383,doncaster,england,efl league two (eng 4),1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,normal,controlled,m,l,178.0,72.796977124183
56,200.0,2,3,72,48,51,58,26,45,-3,300,1418,kilmarnock,scotland,scottish premiership (spfl),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,explosive,m,m,170.0,72.796977124183
56,3400.0,2,3,73,53,40,54,25,65,1,310,1404,swindon town,england,efl league two (eng 4),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,non-rare,controlled,h,m,185.0,72.796977124183
56,200.0,1,2,58,58,57,60,35,56,0,324,685,norwich,scotland,efl championship (eng 2),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,non-rare,controlled,m,m,185.0,72.796977124183
56,200.0,2,2,70,24,32,40,56,65,1,287,1294,bristol city,england,efl championship (eng 2),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,non-rare,controlled,m,m,187.0,72.796977124183
56,200.0,3,2,75,50,51,59,48,56,0,339,1542,hibernian,norway,scottish premiership (spfl),0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,non-rare,explosive,m,m,175.0,70.0
56,200.0,3,3,65,42,50,54,46,67,0,324,1453,jeju united,korea republic,k league 1 (kor 1),0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,non-rare,lengthy,h,m,184.0,76.0
56,200.0,2,2,39,25,37,40,55,63,0,259,1260,gangwon fc,korea republic,k league 1 (kor 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,non-rare,controlled,l,h,187.0,72.796977124183
56,200.0,1,3,57,56,56,56,36,55,0,316,708,aalesunds fk,norway,eliteserien (nor 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,non-rare,controlled,m,m,181.74793052299154,72.796977124183
56,200.0,2,3,63,44,54,61,51,62,0,335,1575,atk mohun bagan fc,india,indian super league (ind 1),0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,non-rare,controlled,m,m,165.0,72.796977124183
56,200.0,2,3,56,53,54,55,52,60,1,330,1562,shamrock rovers,republic of ireland,sse airtricity league (irl 1),0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,non-rare,controlled,m,m,183.0,72.0
56,200.0,3,4,68,50,55,58,47,57,0,335,1605,drogheda united fc,republic of ireland,sse airtricity league (irl 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,non-rare,controlled,m,m,172.0,67.0
56,200.0,2,4,69,36,41,46,52,71,1,315,1446,northeast united fc,india,indian super league (ind 1),0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,non-rare,controlled,h,m,167.0,72.796977124183
56,400.0,2,3,65,54,40,57,21,55,2,292,1342,hannover 96,germany,bundesliga 2 (ger 2),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,non-rare,controlled,h,m,184.0,76.0
56,200.0,2,3,77,31,37,39,56,66,1,306,1355,fc rapid,romania,liga i (rom 1),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,rare,controlled,m,m,186.0,72.796977124183
56,300.0,1,2,57,56,58,57,23,54,9,305,623,chelsea,finland,premier league,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,rare,controlled,m,m,200.0,72.796977124183
56,650.0,2,3,67,54,47,59,21,47,3,295,1383,liverpool,england,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,non-rare,controlled,m,l,178.0,72.796977124183
56,200.0,1,3,56,58,53,58,25,52,0,302,596,hull city,england,efl championship (eng 2),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,non-rare,controlled,m,m,191.0,72.796977124183
56,200.0,2,2,77,48,51,56,30,44,-1,306,1380,fc argeș,romania,liga i (rom 1),0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,rare,explosive,m,l,177.0,68.0
56,200.0,2,4,69,48,54,56,49,67,0,343,1541,atk mohun bagan fc,india,indian super league (ind 1),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,non-rare,controlled,m,m,180.0,70.0
56,200.0,2,2,68,55,45,58,19,53,1,298,1380,burton albion,northern ireland,efl league one (eng 3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,non-rare,controlled,h,l,180.0,74.0
56,200.0,2,4,83,52,48,56,28,64,0,331,1483,odisha fc,india,indian super league (ind 1),0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,non-rare,controlled,h,m,174.0,72.0
56,200.0,2,3,73,49,45,55,54,47,0,323,1508,crawley town,scotland,efl league two (eng 4),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,non-rare,controlled,h,m,181.74793052299154,72.796977124183
56,200.0,3,3,67,58,50,60,24,45,2,304,1425,grimsby town,england,efl league two (eng 4),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,non-rare,controlled,h,m,184.0,70.0
56,200.0,1,3,56,58,53,58,25,52,0,302,596,wycombe,england,efl league one (eng 3),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,non-rare,controlled,m,m,191.0,72.796977124183
56,200.0,2,3,66,56,37,51,24,62,1,296,1362,drogheda united fc,england,sse airtricity league (irl 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,non-rare,lengthy,m,m,189.0,72.796977124183
56,200.0,2,3,73,49,45,55,54,47,1,323,1508,grimsby town,scotland,efl league two (eng 4),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,non-rare,controlled,h,m,181.74793052299154,72.796977124183
56,400.0,3,2,77,49,51,60,29,46,8,312,1430,crawley town,england,efl league two (eng 4),0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,rare,explosive,h,m,181.74793052299154,72.796977124183
56,200.0,1,3,58,57,55,55,29,55,0,309,727,stevenage,wales,efl league two (eng 4),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,non-rare,controlled,m,m,188.0,72.796977124183
56,200.0,2,2,64,50,55,57,57,60,0,343,1664,meizhou hakka,china pr,chinese fa super l. (chn 1),0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,non-rare,controlled,m,h,178.0,70.0
55,200.0,1,3,55,54,55,56,51,52,1,323,823,sligo rovers,england,sse airtricity league (irl 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,2,3,83,50,42,62,45,52,2,334,1489,meizhou hakka,china pr,chinese fa super l. (chn 1),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,normal,explosive,m,m,176.0,75.0
55,200.0,2,3,55,55,39,51,31,67,10,298,1391,changchun yatai,china pr,chinese fa super l. (chn 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,lengthy,h,l,180.0,80.0
55,200.0,2,3,62,23,34,37,56,69,1,281,1271,changchun yatai,china pr,chinese fa super l. (chn 1),0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,lengthy,m,h,182.0,75.0
55,200.0,2,3,63,47,55,53,51,59,0,328,1564,finn harps,republic of ireland,sse airtricity league (irl 1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,m,m,178.0,75.0
55,200.0,3,3,69,57,38,56,18,48,0,286,1323,accrington,england,efl league one (eng 3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,l,170.0,72.796977124183
55,200.0,2,3,59,41,48,48,53,69,0,318,1462,mumbai city fc,india,indian super league (ind 1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,lengthy,m,m,182.0,74.0
55,200.0,2,4,67,43,52,54,50,66,1,332,1523,jamshedpur fc,india,indian super league (ind 1),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,h,175.0,65.0
55,200.0,1,3,59,58,54,56,26,46,1,299,606,sutton united,england,efl league two (eng 4),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,183.0,70.0
55,200.0,1,2,57,54,52,58,32,51,1,304,697,al-tai,saudi arabia,mbs pro league (sau 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,180.0,73.0
55,200.0,1,2,57,53,53,56,22,52,1,293,609,melbourne city,australia,a-league (aus 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,188.0,72.796977124183
55,200.0,2,3,69,51,53,55,39,63,0,330,1499,meizhou hakka,china pr,chinese fa super l. (chn 1),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,normal,lengthy,m,m,184.0,74.0
55,200.0,2,2,67,54,39,51,20,58,0,289,1322,hartlepool united,scotland,efl league two (eng 4),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,lengthy,m,m,187.0,72.796977124183
55,200.0,2,3,69,26,33,45,54,63,0,290,1305,shandong luneng,china pr,chinese fa super l. (chn 1),0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,184.0,80.0
55,200.0,1,3,59,57,51,58,34,51,3,310,614,vfl osnabrück,germany,3. liga (ger 3),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,182.0,75.0
55,1000.0,2,4,65,51,50,54,23,53,1,296,1373,colorado rapids,united states,major league soccer,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,controlled,h,m,178.0,73.0
55,200.0,1,2,56,57,56,56,34,52,-1,311,678,shamrock rovers,germany,sse airtricity league (irl 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,186.0,72.796977124183
55,200.0,1,2,55,56,50,61,22,55,2,299,581,vfl bochum,germany,bundesliga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,193.0,72.796977124183
55,200.0,2,4,67,42,46,52,54,66,0,327,1513,sc east bengal,india,indian super league (ind 1),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,normal,controlled,m,h,172.0,71.0
55,200.0,2,3,73,38,47,52,49,56,1,315,1420,mumbai city fc,india,indian super league (ind 1),0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,normal,controlled,h,m,181.0,73.0
55,200.0,2,3,65,51,49,55,34,68,1,322,1485,shijiazhuang,china pr,chinese fa super l. (chn 1),0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,h,m,183.0,68.0
55,500.0,2,3,77,50,50,57,48,57,0,339,1521,suwon fc,korea republic,k league 1 (kor 1),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,normal,controlled,m,l,183.0,74.0
55,200.0,2,3,73,44,51,57,50,60,0,335,1548,hyderabad fc,india,indian super league (ind 1),0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,173.0,65.0
55,200.0,3,4,70,50,51,59,33,60,0,323,1502,bengaluru fc,india,indian super league (ind 1),0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,normal,controlled,m,l,175.0,68.0
55,200.0,2,4,78,46,49,56,26,63,-2,318,1452,odisha fc,india,indian super league (ind 1),0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,normal,controlled,m,m,173.0,65.0
55,200.0,2,2,72,42,45,54,47,55,0,315,1438,fc goa,india,indian super league (ind 1),0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,normal,explosive,h,m,165.0,72.796977124183
55,200.0,1,3,55,50,53,57,34,52,1,301,651,sc east bengal,india,indian super league (ind 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,2,2,68,26,42,45,51,65,-1,297,1366,hyderabad fc,india,indian super league (ind 1),0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,normal,controlled,h,m,179.0,73.0
55,200.0,3,3,75,42,49,58,39,58,-1,321,1515,jamshedpur fc,india,indian super league (ind 1),0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,normal,explosive,m,m,180.0,74.0
55,200.0,2,4,74,29,43,52,50,69,1,317,1435,northeast united fc,india,indian super league (ind 1),0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,normal,controlled,m,m,170.0,72.796977124183
55,200.0,2,2,57,42,52,55,48,61,0,315,1471,fc voluntari,romania,liga i (rom 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,166.0,72.796977124183
55,1800.0,2,2,78,32,48,53,48,49,1,308,1379,fc farul constanta,romania,liga i (rom 1),0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,explosive,m,m,173.0,73.0
55,200.0,1,5,58,55,61,59,58,51,3,342,856,qpr,england,efl championship (eng 2),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,2,3,69,42,53,60,50,59,2,333,1567,sc east bengal,india,indian super league (ind 1),0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,normal,controlled,h,m,171.0,62.0
55,300.0,1,3,56,57,55,55,24,53,2,300,708,nott'm forest,england,premier league,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,188.0,72.796977124183
55,200.0,2,3,77,53,36,52,19,55,0,292,1306,sutton united,england,efl league two (eng 4),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,183.0,73.0
55,200.0,2,4,66,37,41,43,53,70,1,310,1423,odisha fc,india,indian super league (ind 1),0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,normal,lengthy,m,m,184.0,79.0
55,7100.0,2,2,66,45,52,55,45,51,2,314,1453,harrogate town,england,efl league two (eng 4),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,h,m,179.0,68.0
55,200.0,2,3,63,54,38,55,19,59,-1,288,1318,seongnam fc,korea republic,k league 1 (kor 1),1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,normal,controlled,h,m,185.0,72.796977124183
55,1000.0,2,2,70,53,37,52,20,59,2,291,1310,hammarby if,côte d'ivoire,allsvenskan (swe 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,h,185.0,72.796977124183
55,200.0,2,3,68,46,52,56,49,64,1,335,1506,carlisle united,england,efl league two (eng 4),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,l,183.0,75.0
55,200.0,2,3,74,30,41,48,54,70,0,317,1426,fc goa,india,indian super league (ind 1),0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,normal,controlled,h,m,175.0,67.0
55,200.0,2,3,78,34,51,55,49,68,0,335,1525,bengaluru fc,india,indian super league (ind 1),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,explosive,m,m,166.0,72.796977124183
55,200.0,2,2,83,53,42,57,38,60,2,333,1471,well. phoenix,new zealand,a-league (aus 1),1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,normal,controlled,m,m,183.0,74.0
55,900.0,2,3,68,40,52,58,43,49,-2,310,1450,western united,australia,a-league (aus 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,182.0,71.0
55,200.0,2,3,76,41,49,55,54,65,0,340,1551,jamshedpur fc,india,indian super league (ind 1),0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,normal,controlled,l,m,169.0,72.796977124183
55,200.0,2,3,62,43,50,59,50,59,1,323,1515,fc goa,india,indian super league (ind 1),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,171.0,58.0
55,200.0,2,3,72,26,40,51,50,58,-2,297,1366,mumbai city fc,india,indian super league (ind 1),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,explosive,m,h,166.0,72.796977124183
55,200.0,2,3,81,52,48,60,28,36,0,305,1424,kristiansund,norway,eliteserien (nor 1),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,normal,explosive,m,m,177.0,72.0
55,200.0,2,2,79,44,49,55,40,46,-1,313,1432,sepsi osk,romania,liga i (rom 1),0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,explosive,m,m,179.0,68.0
55,200.0,2,3,64,44,56,57,42,60,1,323,1510,sj earthquakes,united states,major league soccer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,h,m,178.0,75.0
55,200.0,1,3,59,56,54,59,35,47,0,310,667,sv sandhausen,germany,bundesliga 2 (ger 2),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,190.0,72.796977124183
55,200.0,3,3,72,47,48,55,42,58,1,322,1475,jamshedpur fc,india,indian super league (ind 1),0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,normal,controlled,m,h,178.0,71.0
55,200.0,1,3,56,56,55,54,24,54,1,299,827,henan jianye,china pr,chinese fa super l. (chn 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,1,2,55,53,58,57,61,53,4,337,812,rosenborg bk,norway,eliteserien (nor 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,1,2,54,56,58,56,28,54,0,306,648,cs mioveni,romania,liga i (rom 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,189.0,72.796977124183
55,200.0,1,3,53,54,50,58,29,53,1,297,604,karagümrük sk,turkey,süper lig (tur 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,192.0,72.796977124183
55,200.0,2,3,55,27,37,39,56,63,3,277,1263,lafc,senegal,major league soccer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,182.0,68.0
55,200.0,2,4,72,32,41,50,48,60,2,303,1364,chennaiyin fc,india,indian super league (ind 1),0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,normal,controlled,h,m,174.0,65.0
55,1700.0,2,3,72,47,50,58,30,55,2,312,1437,shelbourne,wales,sse airtricity league (irl 1),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,h,m,173.0,65.0
55,200.0,1,3,59,51,51,50,23,58,0,292,572,kasimpaşa,germany,süper lig (tur 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,194.0,72.796977124183
55,200.0,1,2,57,53,54,55,26,55,1,300,631,swansea city,wales,efl championship (eng 2),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,2,4,73,46,48,57,49,46,0,319,1509,jamshedpur fc,india,indian super league (ind 1),0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,normal,controlled,m,m,161.0,72.796977124183
55,200.0,3,3,72,42,53,59,32,40,-1,298,1419,northeast united fc,india,indian super league (ind 1),0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,normal,controlled,h,l,176.0,61.0
55,200.0,2,2,62,44,57,58,33,38,2,292,1393,düsseldorf,germany,bundesliga 2 (ger 2),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,170.0,72.796977124183
55,200.0,2,3,54,38,50,45,53,61,1,301,1385,newcastle jets,australia,a-league (aus 1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,172.0,74.0
55,200.0,2,3,65,38,49,55,54,61,-2,322,1460,philadelphia,united states,major league soccer,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,h,185.0,72.796977124183
55,200.0,1,3,58,58,45,53,20,52,1,286,562,real salt lake,united states,major league soccer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,3,3,68,47,51,59,34,54,2,313,1461,if elfsborg,sweden,allsvenskan (swe 1),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,h,m,178.0,72.0
55,200.0,2,2,81,53,41,50,18,52,3,295,1315,lech poznań,poland,polski ekstraklasa (pol 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,187.0,72.796977124183
55,200.0,2,3,51,59,39,43,26,67,0,285,1344,pohang steelers,korea republic,k league 1 (kor 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,l,192.0,72.796977124183
55,3400.0,2,3,62,31,44,46,52,51,0,286,1369,pohang steelers,korea republic,k league 1 (kor 1),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,normal,controlled,m,h,174.0,70.0
55,200.0,1,2,59,50,51,55,34,59,2,308,647,zulte waregem,belgium,1a pro league (bel 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,189.0,72.796977124183
55,200.0,2,4,70,50,52,58,51,59,3,340,1583,bohemian fc,republic of ireland,sse airtricity league (irl 1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,177.0,70.0
55,200.0,2,3,56,36,50,52,52,61,-1,307,1408,vålerenga fotball,norway,eliteserien (nor 1),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,186.0,72.796977124183
55,200.0,2,3,65,46,52,57,49,51,0,320,1503,northeast united fc,india,indian super league (ind 1),0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,normal,controlled,h,m,170.0,72.796977124183
55,200.0,1,3,58,52,58,59,30,50,0,307,639,sv ried,austria,ö bundesliga (aut 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,191.0,72.796977124183
55,200.0,2,2,74,58,46,57,47,47,0,329,1517,fc hermannstadt,romania,liga i (rom 1),1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,normal,explosive,m,m,180.0,63.0
55,200.0,3,2,68,52,46,59,28,33,0,286,1362,dundalk,republic of ireland,sse airtricity league (irl 1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,m,m,168.0,72.796977124183
55,200.0,2,3,62,28,37,49,52,65,0,293,1329,henan jianye,china pr,chinese fa super l. (chn 1),0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,normal,controlled,m,m,183.0,79.0
55,200.0,2,2,71,34,45,56,48,51,0,305,1421,tromsø il,norway,eliteserien (nor 1),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,normal,controlled,m,m,175.0,67.0
55,200.0,2,2,50,29,39,47,55,59,0,279,1279,silkeborg if,denmark,3f superliga (den 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,190.0,72.796977124183
55,200.0,2,3,71,51,55,58,43,56,9,334,1543,1860 münchen,switzerland,3. liga (ger 3),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,3500.0,1,3,57,51,54,58,32,50,0,302,660,sc freiburg ii,germany,3. liga (ger 3),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,198.0,72.796977124183
55,200.0,1,2,58,52,54,57,24,51,-1,296,616,wsg tirol,austria,ö bundesliga (aut 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,186.0,72.796977124183
55,2800.0,2,3,64,41,54,58,49,53,0,319,1506,reading,republic of ireland,efl championship (eng 2),0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,m,h,175.0,74.0
55,6400.0,3,3,75,45,47,65,42,41,2,315,1479,reading,england,efl championship (eng 2),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,normal,explosive,m,m,167.0,72.796977124183
55,200.0,2,2,64,28,38,34,54,67,1,285,1286,zagłębie lubin,poland,polski ekstraklasa (pol 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,191.0,72.796977124183
55,200.0,2,2,71,31,43,48,49,59,0,301,1365,zagłębie lubin,poland,polski ekstraklasa (pol 1),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,m,m,186.0,72.796977124183
55,350.0,2,2,70,55,40,59,19,51,1,294,1360,fc rapid,romania,liga i (rom 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,181.0,71.0
55,200.0,2,3,65,30,40,53,52,52,3,292,1314,stoke city,wales,efl championship (eng 2),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,normal,controlled,m,m,183.0,70.0
55,200.0,1,4,59,56,55,55,23,56,-2,304,594,sv darmstadt 98,greece,bundesliga 2 (ger 2),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,186.0,72.796977124183
55,200.0,2,3,74,46,52,54,47,62,1,335,1520,salford city,england,efl league two (eng 4),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,m,m,178.0,70.0
55,200.0,1,3,59,54,56,56,29,53,1,307,623,amiens sc,france,ligue 2 (fra 2),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,3,3,68,51,44,55,40,61,2,319,1450,apoel nicosia,cyprus,protathlima cyta (cyp 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,l,183.0,77.0
55,200.0,2,3,60,51,51,58,56,64,0,340,1629,meizhou hakka,china pr,chinese fa super l. (chn 1),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,178.0,73.0
55,200.0,2,3,58,29,46,41,50,65,1,289,1341,wuhan three towns,china pr,chinese fa super l. (chn 1),0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,normal,controlled,l,h,182.0,73.0
55,200.0,2,3,51,29,41,35,55,59,1,270,1249,zhejiang pro,china pr,chinese fa super l. (chn 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,l,m,183.0,67.0
55,200.0,2,2,41,41,47,48,51,80,-1,308,1480,northeast united fc,india,indian super league (ind 1),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,h,174.0,83.0
55,200.0,1,3,52,55,56,54,22,52,2,291,659,ipswich,england,efl league one (eng 3),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,195.0,72.796977124183
55,200.0,2,3,53,36,56,60,46,64,0,315,1517,dundalk,republic of ireland,sse airtricity league (irl 1),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,177.0,73.0
55,200.0,2,3,68,47,56,61,50,45,3,327,1582,bradford city,england,efl league two (eng 4),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,176.0,70.0
55,500.0,2,2,54,31,48,53,53,65,0,304,1422,zhejiang pro,china pr,chinese fa super l. (chn 1),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,normal,controlled,m,h,182.0,70.0
